numero,url,nome,proximas_evolucoes,tamanho,peso,tipos,efetividade,habilidades
0820,https://pokemondb.net/pokedex/greedent,Greedent,,0.6 m (2′00″),6.0 kg (13.2 lbs),Normal,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/gluttony', 'nome': 'Gluttony', 'descricao': 'A Pokémon with Gluttony will use a pinch berry when its HP drops to 50%, rather than the usual 25%. Pinch berries are: Figy, Wiki, Mago, Aguav, Iapapa, Liechi, Ganlon, Salac, Petaya, Apicot, Lansat, Starf, Micle and Custap. (Their descriptions state that they work in a pinch. )'}, {'url': 'https://pokemondb.net/ability/cheek-pouch', 'nome': 'Cheek Pouch', 'descricao': ""Cheek Pouch restores the bearer's HP when a Berry is consumed, on top of the berry's usual effects. So for example, it may cure a status condition and restore HP, or restore more HP than normal.""}]"
0821,https://pokemondb.net/pokedex/rookidee,Rookidee,"[{'numero': '#0822', 'level': 'Level 38', 'item': None, 'nome': 'Corvisquire', 'url': 'https://pokemondb.net/pokedex/corvisquire'}, {'numero': '#0823', 'level': None, 'item': None, 'nome': 'Corviknight', 'url': 'https://pokemondb.net/pokedex/corviknight'}]",0.2 m (0′08″),1.8 kg (4.0 lbs),Flying,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '2', 'Gra': '½', 'Ice': '2', 'Fig': '½', 'Poi': '1', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/big-pecks', 'nome': 'Big Pecks', 'descricao': ""Big Pecks prevents the ability-bearer's Defense stat from being lowered, for example via Tail Whip .""}, {'url': 'https://pokemondb.net/ability/unnerve', 'nome': 'Unnerve', 'descricao': 'Makes the foe nervous and unable to eat Berries.'}, {'url': 'https://pokemondb.net/ability/keen-eye', 'nome': 'Keen Eye', 'descricao': 'Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.'}]"
0822,https://pokemondb.net/pokedex/corvisquire,Corvisquire,"[{'numero': '#0823', 'level': None, 'item': None, 'nome': 'Corviknight', 'url': 'https://pokemondb.net/pokedex/corviknight'}]",0.8 m (2′07″),16.0 kg (35.3 lbs),Flying,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '2', 'Gra': '½', 'Ice': '2', 'Fig': '½', 'Poi': '1', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/big-pecks', 'nome': 'Big Pecks', 'descricao': ""Big Pecks prevents the ability-bearer's Defense stat from being lowered, for example via Tail Whip .""}, {'url': 'https://pokemondb.net/ability/unnerve', 'nome': 'Unnerve', 'descricao': 'Makes the foe nervous and unable to eat Berries.'}, {'url': 'https://pokemondb.net/ability/keen-eye', 'nome': 'Keen Eye', 'descricao': 'Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.'}]"
0823,https://pokemondb.net/pokedex/corviknight,Corviknight,,2.2 m (7′03″),75.0 kg (165.3 lbs),"Flying, Steel","{'Nor': '½', 'Fir': '2', 'Wat': '1', 'Ele': '2', 'Gra': '¼', 'Ice': '1', 'Fig': '1', 'Poi': '0', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/mirror-armor', 'nome': 'Mirror Armor', 'descricao': 'Reflects any stat-lowering effects.'}, {'url': 'https://pokemondb.net/ability/unnerve', 'nome': 'Unnerve', 'descricao': 'Makes the foe nervous and unable to eat Berries.'}, {'url': 'https://pokemondb.net/ability/pressure', 'nome': 'Pressure', 'descricao': 'Pressure makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1. If a Pokémon with Pressure is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.'}]"
0824,https://pokemondb.net/pokedex/blipbug,Blipbug,"[{'numero': '#0825', 'level': 'Level 30', 'item': None, 'nome': 'Dottler', 'url': 'https://pokemondb.net/pokedex/dottler'}, {'numero': '#0826', 'level': None, 'item': None, 'nome': 'Orbeetle', 'url': 'https://pokemondb.net/pokedex/orbeetle'}]",0.4 m (1′04″),8.0 kg (17.6 lbs),Bug,"{'Nor': '1', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '½', 'Poi': '1', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/telepathy', 'nome': 'Telepathy', 'descricao': 'Pokémon with the Telepathy ability will not take damage from teammates in double and triple battles. This affects moves such as Surf and Earthquake , which normally hit all Pokémon on the field apart from the user.'}, {'url': 'https://pokemondb.net/ability/compound-eyes', 'nome': 'Compound Eyes', 'descricao': ""Compound Eyes raises the ability-bearer's accuracy by 30%. In Generations 3-5 , this ability's name was formatted as Compoundeyes . If a Pokémon with Compound Eyes is first in the party, Pokémon that can be holding items have that chance increase from 50% to 60% (for common items), 5% to 20% (for uncommon items) or 1% to 5% (for rare items).""}, {'url': 'https://pokemondb.net/ability/swarm', 'nome': 'Swarm', 'descricao': ""Swarm increases the power of Bug -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ). If a Pokémon with Swarm is the leading party Pokémon, wild Pokémon are twice as likely to appear.""}]"
0825,https://pokemondb.net/pokedex/dottler,Dottler,"[{'numero': '#0826', 'level': None, 'item': None, 'nome': 'Orbeetle', 'url': 'https://pokemondb.net/pokedex/orbeetle'}]",0.4 m (1′04″),19.5 kg (43.0 lbs),"Bug, Psychic","{'Nor': '1', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '¼', 'Poi': '1', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/telepathy', 'nome': 'Telepathy', 'descricao': 'Pokémon with the Telepathy ability will not take damage from teammates in double and triple battles. This affects moves such as Surf and Earthquake , which normally hit all Pokémon on the field apart from the user.'}, {'url': 'https://pokemondb.net/ability/compound-eyes', 'nome': 'Compound Eyes', 'descricao': ""Compound Eyes raises the ability-bearer's accuracy by 30%. In Generations 3-5 , this ability's name was formatted as Compoundeyes . If a Pokémon with Compound Eyes is first in the party, Pokémon that can be holding items have that chance increase from 50% to 60% (for common items), 5% to 20% (for uncommon items) or 1% to 5% (for rare items).""}, {'url': 'https://pokemondb.net/ability/swarm', 'nome': 'Swarm', 'descricao': ""Swarm increases the power of Bug -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ). If a Pokémon with Swarm is the leading party Pokémon, wild Pokémon are twice as likely to appear.""}]"
0826,https://pokemondb.net/pokedex/orbeetle,Orbeetle,,0.4 m (1′04″),40.8 kg (89.9 lbs),"Bug, Psychic","{'Nor': '1', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '¼', 'Poi': '1', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/telepathy', 'nome': 'Telepathy', 'descricao': 'Pokémon with the Telepathy ability will not take damage from teammates in double and triple battles. This affects moves such as Surf and Earthquake , which normally hit all Pokémon on the field apart from the user.'}, {'url': 'https://pokemondb.net/ability/frisk', 'nome': 'Frisk', 'descricao': ""The Pokémon can check a foe's held item.""}, {'url': 'https://pokemondb.net/ability/swarm', 'nome': 'Swarm', 'descricao': ""Swarm increases the power of Bug -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ). If a Pokémon with Swarm is the leading party Pokémon, wild Pokémon are twice as likely to appear.""}]"
0827,https://pokemondb.net/pokedex/nickit,Nickit,"[{'numero': '#0828', 'level': None, 'item': None, 'nome': 'Thievul', 'url': 'https://pokemondb.net/pokedex/thievul'}]",0.6 m (2′00″),8.9 kg (19.6 lbs),Dark,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/stakeout', 'nome': 'Stakeout', 'descricao': 'Stakeout enables the Pokémon to deal twice the normal damage to any Pokémon that switches in or enters the field mid-battle.'}, {'url': 'https://pokemondb.net/ability/unburden', 'nome': 'Unburden', 'descricao': 'Raises Speed if a held item is used.'}, {'url': 'https://pokemondb.net/ability/run-away', 'nome': 'Run Away', 'descricao': 'Run Away allows the bearer to flee a battle with a wild Pokémon without fail, even if the opposing Pokémon has used a move like Mean Look or Bind , or has an ability such as Arena Trap . Pokémon with Run Away cannot switch out for another Pokémon, only flee. It does not allow the Pokémon to flee from Trainer battles.'}]"
0828,https://pokemondb.net/pokedex/thievul,Thievul,,1.2 m (3′11″),19.9 kg (43.9 lbs),Dark,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/stakeout', 'nome': 'Stakeout', 'descricao': 'Stakeout enables the Pokémon to deal twice the normal damage to any Pokémon that switches in or enters the field mid-battle.'}, {'url': 'https://pokemondb.net/ability/unburden', 'nome': 'Unburden', 'descricao': 'Raises Speed if a held item is used.'}, {'url': 'https://pokemondb.net/ability/run-away', 'nome': 'Run Away', 'descricao': 'Run Away allows the bearer to flee a battle with a wild Pokémon without fail, even if the opposing Pokémon has used a move like Mean Look or Bind , or has an ability such as Arena Trap . Pokémon with Run Away cannot switch out for another Pokémon, only flee. It does not allow the Pokémon to flee from Trainer battles.'}]"
0829,https://pokemondb.net/pokedex/gossifleur,Gossifleur,"[{'numero': '#0830', 'level': None, 'item': None, 'nome': 'Eldegoss', 'url': 'https://pokemondb.net/pokedex/eldegoss'}]",0.4 m (1′04″),2.2 kg (4.9 lbs),Grass,"{'Nor': '1', 'Fir': '2', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '1', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/effect-spore', 'nome': 'Effect Spore', 'descricao': 'Contact may poison or cause paralysis or sleep.'}, {'url': 'https://pokemondb.net/ability/regenerator', 'nome': 'Regenerator', 'descricao': 'A Pokémon with Regenerator restores 1 ⁄ 3 of its maximum HP when switching out.'}, {'url': 'https://pokemondb.net/ability/cotton-down', 'nome': 'Cotton Down', 'descricao': ""When a Pokémon with Cotton Down is hit by an attack, it lowers the attacker's Speed.""}]"
0830,https://pokemondb.net/pokedex/eldegoss,Eldegoss,,0.5 m (1′08″),2.5 kg (5.5 lbs),Grass,"{'Nor': '1', 'Fir': '2', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '1', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/effect-spore', 'nome': 'Effect Spore', 'descricao': 'Contact may poison or cause paralysis or sleep.'}, {'url': 'https://pokemondb.net/ability/regenerator', 'nome': 'Regenerator', 'descricao': 'A Pokémon with Regenerator restores 1 ⁄ 3 of its maximum HP when switching out.'}, {'url': 'https://pokemondb.net/ability/cotton-down', 'nome': 'Cotton Down', 'descricao': ""When a Pokémon with Cotton Down is hit by an attack, it lowers the attacker's Speed.""}]"
0809,https://pokemondb.net/pokedex/melmetal,Melmetal,,2.5 m (8′02″),800.0 kg (1763.7 lbs),Steel,"{'Nor': '½', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '½', 'Fig': '2', 'Poi': '0', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/iron-fist', 'nome': 'Iron Fist', 'descricao': 'Iron Fist increases the power of all punching moves by 20%. The attacks classed as punching moves are shown below with their normal and boosted power: *No Pokémon with Iron Fist can learn these moves, however they can be called via Copycat , Metronome , Mimic , Mirror Move , or from a Pokémon that gained the ability (for example by Skill Swap ).'}]"
0808,https://pokemondb.net/pokedex/meltan,Meltan,"[{'numero': '#0809', 'level': None, 'item': None, 'nome': 'Melmetal', 'url': 'https://pokemondb.net/pokedex/melmetal'}]",0.2 m (0′08″),8.0 kg (17.6 lbs),Steel,"{'Nor': '½', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '½', 'Fig': '2', 'Poi': '0', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/magnet-pull', 'nome': 'Magnet Pull', 'descricao': 'Magnet Pull prevents Steel type Pokémon from switching out of battle or fleeing. If a Pokémon with Magnet Pull is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be Steel type.'}]"
0807,https://pokemondb.net/pokedex/zeraora,Zeraora,,1.5 m (4′11″),44.5 kg (98.1 lbs),Electric,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '0', 'Gra': '1', 'Ice': '1', 'Fig': '1', 'Poi': '1', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/volt-absorb', 'nome': 'Volt Absorb', 'descricao': 'A Pokémon with Volt Absorb heals 1 ⁄ 4 of its maximum HP when hit by an Electric -type attack, including Thunder Wave . In Generation 3 , Volt Absorb does not activate for Thunder Wave .'}]"
0806,https://pokemondb.net/pokedex/blacephalon,Blacephalon,,1.8 m (5′11″),13.0 kg (28.7 lbs),"Fire, Ghost","{'Nor': '0', 'Fir': '½', 'Wat': '2', 'Ele': '1', 'Gra': '½', 'Ice': '½', 'Fig': '0', 'Poi': '½', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/beast-boost', 'nome': 'Beast Boost', 'descricao': 'The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.'}]"
0805,https://pokemondb.net/pokedex/stakataka,Stakataka,,5.5 m (18′01″),820.0 kg (1807.8 lbs),"Rock, Steel","{'Nor': '¼', 'Fir': '1', 'Wat': '2', 'Ele': '1', 'Gra': '1', 'Ice': '½', 'Fig': '4', 'Poi': '0', 'Gro': '4'}","[{'url': 'https://pokemondb.net/ability/beast-boost', 'nome': 'Beast Boost', 'descricao': 'The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.'}]"
0804,https://pokemondb.net/pokedex/naganadel,Naganadel,,3.6 m (11′10″),150.0 kg (330.7 lbs),"Poison, Dragon","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '½', 'Gra': '¼', 'Ice': '2', 'Fig': '½', 'Poi': '½', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/beast-boost', 'nome': 'Beast Boost', 'descricao': 'The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.'}]"
0802,https://pokemondb.net/pokedex/marshadow,Marshadow,,0.7 m (2′04″),22.2 kg (48.9 lbs),"Fighting, Ghost","{'Nor': '0', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '0', 'Poi': '½', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/technician', 'nome': 'Technician', 'descricao': 'Technician increases the power of moves - that are usually base power 60 or below - by 50%. Moves with variable base power are boosted only when it is 60 or below. For example, if Magnitude hits at level 6 it will be boosted from 50 to 75, but level 7 will stay at 70 base power. Moves like Sonic Boom that deal fixed HP damage are not affected by Technician .'}]"
0803,https://pokemondb.net/pokedex/poipole,Poipole,"[{'numero': '#0804', 'level': None, 'item': None, 'nome': 'Naganadel', 'url': 'https://pokemondb.net/pokedex/naganadel'}]",0.6 m (2′00″),1.8 kg (4.0 lbs),Poison,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '½', 'Poi': '½', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/beast-boost', 'nome': 'Beast Boost', 'descricao': 'The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.'}]"
0801,https://pokemondb.net/pokedex/magearna,Magearna,,1.0 m (3′03″),80.5 kg (177.5 lbs),"Steel, Fairy","{'Nor': '½', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '½', 'Fig': '1', 'Poi': '0', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/soul-heart', 'nome': 'Soul-Heart', 'descricao': ""Soul-Heart raises the bearer's Special Attack one stage when any Pokémon on the field faints. Stats can be raised to a maximum of +6 stages each.""}]"
0800,https://pokemondb.net/pokedex/necrozma,Necrozma,,2.4 m (7′10″),230.0 kg (507.1 lbs),Psychic,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '½', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/prism-armor', 'nome': 'Prism Armor', 'descricao': 'Prism Armor reduces the damage taken from super-effective attacks by 25%. It is not affected by the abilities Mold Breaker , Teravolt , or Turboblaze . For example, a Dark-type move used against a Psychic-type Pokémon with Prism Armor would deal 1.5× the usual damage instead of 2×. A double weakness would be reduced from 4× to 3×.'}]"
0800,https://pokemondb.net/pokedex/necrozma,Necrozma,,2.4 m (7′10″),230.0 kg (507.1 lbs),Psychic,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '½', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/prism-armor', 'nome': 'Prism Armor', 'descricao': 'Prism Armor reduces the damage taken from super-effective attacks by 25%. It is not affected by the abilities Mold Breaker , Teravolt , or Turboblaze . For example, a Dark-type move used against a Psychic-type Pokémon with Prism Armor would deal 1.5× the usual damage instead of 2×. A double weakness would be reduced from 4× to 3×.'}]"
