numero,url,nome,tipos,Peso_kg,altura_cm,efetividade_dict,habilidades_nomes,habilidades_urls,habilidades_descricoes,numero_evol,level_evol,item_evol,nome_evol,url_evol
931,https://pokemondb.net/pokedex/squawkabilly,Squawkabilly,"Normal, Flying",2.4,60.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 0.0}",Guts; Hustle; Intimidate,https://pokemondb.net/ability/guts; https://pokemondb.net/ability/hustle; https://pokemondb.net/ability/intimidate,"Guts raises the ability-bearer's Attack by 50% when inflicted by a major status ailment (poison, burn, paralysis, freeze or sleep). If burnt, the Pokémon does not suffer the usual drop in Attack. All other effects of the status condition remain, e.g. losing HP each turn (poison, burn), speed drop (paralysis) or being unable to attack (paralysis, freeze, sleep).; Hustle increases the ability-bearer's Attack by 50%, however, it also reduces the Accuracy of all Physical moves by 20%. If a Pokémon with Hustle is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.; Intimidate lower's the Attack of all opponents by one stage when the ability-bearer switches in (including the start of a battle). Stats can be lowered to a minimum of -6 stages each. If a Pokémon with Intimidate is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.",None,None,None,None,None
932,https://pokemondb.net/pokedex/nacli,Nacli,Rock,16.0,40.0,"{'Nor': 0.5, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 2.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 0.5, 'Gro': 2.0}",Clear Body; Sturdy; Purifying Salt,https://pokemondb.net/ability/clear-body; https://pokemondb.net/ability/sturdy; https://pokemondb.net/ability/purifying-salt,"Prevents other Pokémon from lowering its stats.; Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves ( Fissure , Horn Drill , Guillotine or Sheer Cold ). If Sturdy activates before the final hit of a multi-hit move (such as Fury Swipes ), the subsequent hit will still deal damage and therefore cause the Pokémon to faint. Sturdy does not prevent self-inflicted KO moves such as Selfdestruct , Explosion and Final Gambit .; Protects from status conditions and halves damage from Ghost-type moves.",933; 934,38; None,None; None,Naclstack; Garganacl,https://pokemondb.net/pokedex/naclstack; https://pokemondb.net/pokedex/garganacl
918,https://pokemondb.net/pokedex/spidops,Spidops,Bug,16.5,100.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 0.5}",Stakeout; Insomnia,https://pokemondb.net/ability/stakeout; https://pokemondb.net/ability/insomnia,"Stakeout enables the Pokémon to deal twice the normal damage to any Pokémon that switches in or enters the field mid-battle.; Insomnia prevents the ability-bearer from falling asleep, both from moves by other Pokémon like Sing , and self-inflicted sleep like Rest . If a sleeping Pokémon aquires Insomnia (e.g. from Worry Seed , it will wake up on its next turn.",None,None,None,None,None
906,https://pokemondb.net/pokedex/sprigatito,Sprigatito,Grass,4.1,40.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 2.0, 'Gro': 0.5}",Protean; Overgrow,https://pokemondb.net/ability/protean; https://pokemondb.net/ability/overgrow,Protean changes the Pokémon's type to that of its previously used attack.; Overgrow increases the power of Grass -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).,907; 908,36; None,None; None,Floragato; Meowscarada,https://pokemondb.net/pokedex/floragato; https://pokemondb.net/pokedex/meowscarada
905,https://pokemondb.net/pokedex/enamorus,Enamorus,"Fairy, Flying",48.0,160.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 0.25, 'Poi': 2.0, 'Gro': 0.0}",Contrary; Cute Charm,https://pokemondb.net/ability/contrary; https://pokemondb.net/ability/cute-charm,"Makes stat changes have an opposite effect.; If a Pokémon with Cute Charm is hit by a move that makes contact, there is a 30% chance the attacker will become infatuated. It will not infatuate Pokémon of the same gender, genderless Pokémon, nor those with the ability Oblivious . Infatuated Pokémon have a 50% chance of being immobilized by love each turn and unable to attack. If a Pokémon with Cute Charm is the leading party Pokémon, the chance of encountering a Pokémon of the opposite gender is 2 ⁄ 3 .",None,None,None,None,None
907,https://pokemondb.net/pokedex/floragato,Floragato,Grass,12.2,90.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 2.0, 'Gro': 0.5}",Protean; Overgrow,https://pokemondb.net/ability/protean; https://pokemondb.net/ability/overgrow,Protean changes the Pokémon's type to that of its previously used attack.; Overgrow increases the power of Grass -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).,908,None,None,Meowscarada,https://pokemondb.net/pokedex/meowscarada
908,https://pokemondb.net/pokedex/meowscarada,Meowscarada,"Grass, Dark",31.2,150.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 2.0, 'Poi': 2.0, 'Gro': 0.5}",Protean; Overgrow,https://pokemondb.net/ability/protean; https://pokemondb.net/ability/overgrow,Protean changes the Pokémon's type to that of its previously used attack.; Overgrow increases the power of Grass -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).,None,None,None,None,None
909,https://pokemondb.net/pokedex/fuecoco,Fuecoco,Fire,9.8,40.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Unaware; Blaze,https://pokemondb.net/ability/unaware; https://pokemondb.net/ability/blaze,Ignores any stat changes in the Pokémon.; Blaze increases the power of Fire -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).,910; 911,36; None,None; None,Crocalor; Skeledirge,https://pokemondb.net/pokedex/crocalor; https://pokemondb.net/pokedex/skeledirge
910,https://pokemondb.net/pokedex/crocalor,Crocalor,Fire,30.7,100.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Unaware; Blaze,https://pokemondb.net/ability/unaware; https://pokemondb.net/ability/blaze,Ignores any stat changes in the Pokémon.; Blaze increases the power of Fire -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).,911,None,None,Skeledirge,https://pokemondb.net/pokedex/skeledirge
911,https://pokemondb.net/pokedex/skeledirge,Skeledirge,"Fire, Ghost",326.5,160.0,"{'Nor': 0.0, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 0.0, 'Poi': 0.5, 'Gro': 2.0}",Unaware; Blaze,https://pokemondb.net/ability/unaware; https://pokemondb.net/ability/blaze,Ignores any stat changes in the Pokémon.; Blaze increases the power of Fire -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).,None,None,None,None,None
912,https://pokemondb.net/pokedex/quaxly,Quaxly,Water,6.1,50.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Moxie; Torrent,https://pokemondb.net/ability/moxie; https://pokemondb.net/ability/torrent,Moxie increases the user's Attack one stage upon fainting an opponent. Stats can be raised to a maximum of +6 stages each.; Torrent increases the power of Water -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).,913; 914,36; None,None; None,Quaxwell; Quaquaval,https://pokemondb.net/pokedex/quaxwell; https://pokemondb.net/pokedex/quaquaval
913,https://pokemondb.net/pokedex/quaxwell,Quaxwell,Water,21.5,120.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Moxie; Torrent,https://pokemondb.net/ability/moxie; https://pokemondb.net/ability/torrent,Moxie increases the user's Attack one stage upon fainting an opponent. Stats can be raised to a maximum of +6 stages each.; Torrent increases the power of Water -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).,914,None,None,Quaquaval,https://pokemondb.net/pokedex/quaquaval
914,https://pokemondb.net/pokedex/quaquaval,Quaquaval,"Water, Fighting",61.9,180.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Moxie; Torrent,https://pokemondb.net/ability/moxie; https://pokemondb.net/ability/torrent,Moxie increases the user's Attack one stage upon fainting an opponent. Stats can be raised to a maximum of +6 stages each.; Torrent increases the power of Water -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ).,None,None,None,None,None
915,https://pokemondb.net/pokedex/lechonk,Lechonk,Normal,10.2,50.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Thick Fat; Gluttony; Aroma Veil,https://pokemondb.net/ability/thick-fat; https://pokemondb.net/ability/gluttony; https://pokemondb.net/ability/aroma-veil,"Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.; A Pokémon with Gluttony will use a pinch berry when its HP drops to 50%, rather than the usual 25%. Pinch berries are: Figy, Wiki, Mago, Aguav, Iapapa, Liechi, Ganlon, Salac, Petaya, Apicot, Lansat, Starf, Micle and Custap. (Their descriptions state that they work in a pinch. ); Protects allies from attacks that limit their move choices.",916; 916,18; 18,None; None,None; None,None; None
916,https://pokemondb.net/pokedex/oinkologne,Oinkologne,Normal,120.0,100.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Thick Fat; Gluttony; Lingering Aroma,https://pokemondb.net/ability/thick-fat; https://pokemondb.net/ability/gluttony; https://pokemondb.net/ability/lingering-aroma,"Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.; A Pokémon with Gluttony will use a pinch berry when its HP drops to 50%, rather than the usual 25%. Pinch berries are: Figy, Wiki, Mago, Aguav, Iapapa, Liechi, Ganlon, Salac, Petaya, Apicot, Lansat, Starf, Micle and Custap. (Their descriptions state that they work in a pinch. ); Contact changes the attacker's Ability to Lingering Aroma.",None,None,None,None,None
917,https://pokemondb.net/pokedex/tarountula,Tarountula,Bug,4.0,30.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 0.5}",Stakeout; Insomnia,https://pokemondb.net/ability/stakeout; https://pokemondb.net/ability/insomnia,"Stakeout enables the Pokémon to deal twice the normal damage to any Pokémon that switches in or enters the field mid-battle.; Insomnia prevents the ability-bearer from falling asleep, both from moves by other Pokémon like Sing , and self-inflicted sleep like Rest . If a sleeping Pokémon aquires Insomnia (e.g. from Worry Seed , it will wake up on its next turn.",918,None,None,Spidops,https://pokemondb.net/pokedex/spidops
919,https://pokemondb.net/pokedex/nymble,Nymble,Bug,1.0,20.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 0.5}",Tinted Lens; Swarm,https://pokemondb.net/ability/tinted-lens; https://pokemondb.net/ability/swarm,"Powers up ""not very effective"" moves.; Swarm increases the power of Bug -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ). If a Pokémon with Swarm is the leading party Pokémon, wild Pokémon are twice as likely to appear.",920,None,None,Lokix,https://pokemondb.net/pokedex/lokix
898,https://pokemondb.net/pokedex/calyrex,Calyrex,"Psychic, Grass",7.7,110.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 0.5, 'Poi': 2.0, 'Gro': 0.5}",Unnerve,https://pokemondb.net/ability/unnerve,Makes the foe nervous and unable to eat Berries.,None,None,None,None,None
897,https://pokemondb.net/pokedex/spectrier,Spectrier,Ghost,44.5,200.0,"{'Nor': 0.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.0, 'Poi': 0.5, 'Gro': 1.0}",Grim Neigh,https://pokemondb.net/ability/grim-neigh,Boosts Special Attack after knocking out a Pokémon.,None,None,None,None,None
896,https://pokemondb.net/pokedex/glastrier,Glastrier,Ice,800.0,220.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 0.5, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Chilling Neigh,https://pokemondb.net/ability/chilling-neigh,Boosts Attack after knocking out a Pokémon.,None,None,None,None,None
895,https://pokemondb.net/pokedex/regidrago,Regidrago,Dragon,200.0,210.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Dragon's Maw,https://pokemondb.net/ability/dragons-maw,Dragon's Maw increases the power of Dragon-type moves used by this Pokémon by 50%. It is the signature ability of Regidrago.,None,None,None,None,None
894,https://pokemondb.net/pokedex/regieleki,Regieleki,Electric,145.0,120.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 0.5, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Transistor,https://pokemondb.net/ability/transistor,Transistor increases the power of Electric-type moves used by this Pokémon by 50%. It is the signature ability of Regieleki.,None,None,None,None,None
893,https://pokemondb.net/pokedex/zarude,Zarude,"Dark, Grass",70.0,180.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 2.0, 'Poi': 2.0, 'Gro': 0.5}",Leaf Guard,https://pokemondb.net/ability/leaf-guard,"Leaf Guard prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather. It does not prevent minor status ailments such as Confusion or Infatuation, nor does it prevent self-inflicted status conditions such as from using Rest .",None,None,None,None,None
892,https://pokemondb.net/pokedex/urshifu,Urshifu,"Fighting, Dark",105.0,190.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Unseen Fist,https://pokemondb.net/ability/unseen-fist,Contact moves can strike through Protect/Detect.,None,None,None,None,None
899,https://pokemondb.net/pokedex/wyrdeer,Wyrdeer,"Normal, Psychic",95.1,180.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Sap Sipper; Frisk; Intimidate,https://pokemondb.net/ability/sap-sipper; https://pokemondb.net/ability/frisk; https://pokemondb.net/ability/intimidate,"Boosts Attack when hit by a Grass-type move.; The Pokémon can check a foe's held item.; Intimidate lower's the Attack of all opponents by one stage when the ability-bearer switches in (including the start of a battle). Stats can be lowered to a minimum of -6 stages each. If a Pokémon with Intimidate is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.",None,None,None,None,None
900,https://pokemondb.net/pokedex/kleavor,Kleavor,"Bug, Rock",89.0,180.0,"{'Nor': 0.5, 'Fir': 1.0, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Sharpness; Sheer Force; Swarm,https://pokemondb.net/ability/sharpness; https://pokemondb.net/ability/sheer-force; https://pokemondb.net/ability/swarm,"Sharpness increases the power of all slicing moves by 50%. The attacks classed as slicing moves are shown below with their normal and boosted power: *No Pokémon with Sharpness can learn these moves, however they can be called via Copycat , Metronome , Mimic , Mirror Move , or from a Pokémon that gained the ability (for example by Skill Swap ).; Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:; Swarm increases the power of Bug -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ). If a Pokémon with Swarm is the leading party Pokémon, wild Pokémon are twice as likely to appear.",None,None,None,None,None
